zip;city;state_id;state_name;population;county_name
78573;Mission;TX;Texas;38839;Hidalgo
78574;Mission;TX;Texas;62040;Hidalgo
78575;Olmito;TX;Texas;12490;Cameron
78576;Penitas;TX;Texas;10971;Hidalgo
78577;Pharr;TX;Texas;77835;Hidalgo
78578;Port Isabel;TX;Texas;11677;Cameron
78579;Progreso;TX;Texas;5642;Hidalgo
78580;Raymondville;TX;Texas;14719;Willacy
78582;Rio Grande City;TX;Texas;42582;Starr
78583;Rio Hondo;TX;Texas;7322;Cameron
78584;Roma;TX;Texas;19270;Starr
78585;Salineno;TX;Texas;291;Starr
78586;San Benito;TX;Texas;56284;Cameron
78588;San Isidro;TX;Texas;204;Starr
78589;San Juan;TX;Texas;41628;Hidalgo
78590;San Perlita;TX;Texas;366;Willacy
78591;Santa Elena;TX;Texas;303;Starr
78592;Santa Maria;TX;Texas;840;Cameron
78593;Santa Rosa;TX;Texas;6008;Cameron
78594;Sebastian;TX;Texas;1815;Willacy
78595;Sullivan City;TX;Texas;6053;Hidalgo
78596;Weslaco;TX;Texas;65885;Hidalgo
78597;South Padre Island;TX;Texas;2839;Cameron
78598;Port Mansfield;TX;Texas;88;Willacy
78602;Bastrop;TX;Texas;27958;Bastrop
78605;Bertram;TX;Texas;6110;Burnet
78606;Blanco;TX;Texas;5460;Blanco
78607;Bluffton;TX;Texas;41;Llano
78608;Briggs;TX;Texas;443;Burnet
78609;Buchanan Dam;TX;Texas;2044;Llano
78610;Buda;TX;Texas;35142;Hays
78611;Burnet;TX;Texas;13313;Burnet
78612;Cedar Creek;TX;Texas;13852;Bastrop
78613;Cedar Park;TX;Texas;79699;Williamson
78614;Cost;TX;Texas;577;Gonzales
78615;Coupland;TX;Texas;1229;Williamson
78616;Dale;TX;Texas;8285;Caldwell
78617;Del Valle;TX;Texas;28558;Travis
78618;Doss;TX;Texas;331;Gillespie
78619;Driftwood;TX;Texas;4476;Hays
78620;Dripping Springs;TX;Texas;16882;Hays
78621;Elgin;TX;Texas;23496;Bastrop
78622;Fentress;TX;Texas;195;Caldwell
78623;Fischer;TX;Texas;921;Comal
78624;Fredericksburg;TX;Texas;21945;Gillespie
78626;Georgetown;TX;Texas;33626;Williamson
78628;Georgetown;TX;Texas;32946;Williamson
78629;Gonzales;TX;Texas;12047;Gonzales
78631;Harper;TX;Texas;2856;Gillespie
78632;Harwood;TX;Texas;955;Gonzales
78633;Georgetown;TX;Texas;25847;Williamson
78634;Hutto;TX;Texas;30934;Williamson
78635;Hye;TX;Texas;464;Blanco
78636;Johnson City;TX;Texas;3722;Blanco
78638;Kingsbury;TX;Texas;2304;Guadalupe
78639;Kingsland;TX;Texas;8409;Llano
78640;Kyle;TX;Texas;56645;Hays
78641;Leander;TX;Texas;65654;Williamson
78642;Liberty Hill;TX;Texas;11817;Williamson
78643;Llano;TX;Texas;6265;Llano
78644;Lockhart;TX;Texas;18274;Caldwell
78645;Leander;TX;Texas;11254;Travis
78648;Luling;TX;Texas;8150;Caldwell
78650;Mc Dade;TX;Texas;1672;Bastrop
78652;Manchaca;TX;Texas;5504;Travis
78653;Manor;TX;Texas;22804;Travis
78654;Marble Falls;TX;Texas;18450;Burnet
78655;Martindale;TX;Texas;3480;Caldwell
78656;Maxwell;TX;Texas;2157;Caldwell
78657;Horseshoe Bay;TX;Texas;5792;Llano
78659;Paige;TX;Texas;3061;Bastrop
78660;Pflugerville;TX;Texas;89830;Travis
78661;Prairie Lea;TX;Texas;345;Caldwell
78662;Red Rock;TX;Texas;2298;Bastrop
78663;Round Mountain;TX;Texas;846;Blanco
78664;Round Rock;TX;Texas;62183;Williamson
78665;Round Rock;TX;Texas;48362;Williamson
78666;San Marcos;TX;Texas;79276;Guadalupe
78669;Spicewood;TX;Texas;12106;Travis
78670;Staples;TX;Texas;115;Guadalupe
78671;Stonewall;TX;Texas;759;Gillespie
78672;Tow;TX;Texas;1173;Llano
78675;Willow City;TX;Texas;340;Gillespie
78676;Wimberley;TX;Texas;12868;Hays
78677;Wrightsboro;TX;Texas;19;Gonzales
78681;Round Rock;TX;Texas;56959;Williamson
78701;Austin;TX;Texas;9427;Travis
78702;Austin;TX;Texas;23389;Travis
78703;Austin;TX;Texas;20890;Travis
78704;Austin;TX;Texas;48486;Travis
78705;Austin;TX;Texas;33948;Travis
78712;Austin;TX;Texas;860;Travis
78717;Austin;TX;Texas;30218;Williamson
78719;Austin;TX;Texas;1815;Travis
78721;Austin;TX;Texas;12492;Travis
78722;Austin;TX;Texas;7110;Travis
78723;Austin;TX;Texas;34569;Travis
78724;Austin;TX;Texas;24779;Travis
78725;Austin;TX;Texas;7886;Travis
78726;Austin;TX;Texas;13867;Travis
78727;Austin;TX;Texas;29509;Travis
78728;Austin;TX;Texas;21480;Travis
78729;Austin;TX;Texas;29315;Williamson
78730;Austin;TX;Texas;9186;Travis
78731;Austin;TX;Texas;27175;Travis
78732;Austin;TX;Texas;17849;Travis
78733;Austin;TX;Texas;8611;Travis
78734;Austin;TX;Texas;18745;Travis
78735;Austin;TX;Texas;17923;Travis
78736;Austin;TX;Texas;9047;Travis
78737;Austin;TX;Texas;16160;Hays
78738;Austin;TX;Texas;15589;Travis
78739;Austin;TX;Texas;20312;Travis
78741;Austin;TX;Texas;52716;Travis
78742;Austin;TX;Texas;828;Travis
78744;Austin;TX;Texas;48969;Travis
78745;Austin;TX;Texas;62771;Travis
78746;Austin;TX;Texas;28495;Travis
78747;Austin;TX;Texas;20166;Travis
78748;Austin;TX;Texas;50997;Travis
78749;Austin;TX;Texas;37774;Travis
78750;Austin;TX;Texas;30847;Travis
78751;Austin;TX;Texas;15805;Travis
78752;Austin;TX;Texas;21324;Travis
78753;Austin;TX;Texas;59085;Travis
78754;Austin;TX;Texas;24408;Travis
78756;Austin;TX;Texas;8323;Travis
78757;Austin;TX;Texas;24823;Travis
78758;Austin;TX;Texas;47470;Travis
78759;Austin;TX;Texas;42524;Travis
78801;Uvalde;TX;Texas;22647;Uvalde
78802;Uvalde;TX;Texas;251;Uvalde
78827;Asherton;TX;Texas;1052;Dimmit
78828;Barksdale;TX;Texas;81;Edwards
78829;Batesville;TX;Texas;1274;Zavala
78830;Big Wells;TX;Texas;887;Dimmit
78832;Brackettville;TX;Texas;3675;Kinney
78833;Camp Wood;TX;Texas;1536;Edwards
78834;Carrizo Springs;TX;Texas;8549;Dimmit
78836;Catarina;TX;Texas;162;Dimmit
78837;Comstock;TX;Texas;236;Val Verde
78838;Concan;TX;Texas;156;Uvalde
78839;Crystal City;TX;Texas;9223;Zavala
78840;Del Rio;TX;Texas;48143;Val Verde
78843;Laughlin Afb;TX;Texas;577;Val Verde
78850;D Hanis;TX;Texas;1305;Medina
78851;Dryden;TX;Texas;33;Terrell
78852;Eagle Pass;TX;Texas;56838;Maverick
78860;El Indio;TX;Texas;23;Maverick
78861;Hondo;TX;Texas;13965;Medina
78870;Knippa;TX;Texas;847;Uvalde
78871;Langtry;TX;Texas;56;Val Verde
78872;La Pryor;TX;Texas;1647;Zavala
78873;Leakey;TX;Texas;1908;Real
78877;Quemado;TX;Texas;777;Maverick
78879;Rio Frio;TX;Texas;137;Real
78880;Rocksprings;TX;Texas;1812;Edwards
78881;Sabinal;TX;Texas;2122;Uvalde
78883;Tarpley;TX;Texas;285;Bandera
78884;Utopia;TX;Texas;1224;Uvalde
78885;Vanderpool;TX;Texas;86;Bandera
78886;Yancey;TX;Texas;379;Medina
78931;Bleiblerville;TX;Texas;253;Austin
78932;Carmine;TX;Texas;555;Fayette
78933;Cat Spring;TX;Texas;1294;Colorado
78934;Columbus;TX;Texas;6394;Colorado
78935;Alleyton;TX;Texas;1396;Colorado
78938;Ellinger;TX;Texas;387;Fayette
78940;Fayetteville;TX;Texas;2347;Austin
78941;Flatonia;TX;Texas;3143;Fayette
78942;Giddings;TX;Texas;8629;Lee
78943;Glidden;TX;Texas;283;Colorado
78944;Industry;TX;Texas;537;Austin
78945;La Grange;TX;Texas;10463;Fayette
78946;Ledbetter;TX;Texas;1247;Lee
78947;Lexington;TX;Texas;4688;Lee
78948;Lincoln;TX;Texas;760;Lee
78949;Muldoon;TX;Texas;666;Fayette
78950;New Ulm;TX;Texas;1785;Austin
78951;Oakland;TX;Texas;0;Colorado
78953;Rosanky;TX;Texas;790;Bastrop
78954;Round Top;TX;Texas;1083;Fayette
78956;Schulenburg;TX;Texas;5383;Fayette
78957;Smithville;TX;Texas;9704;Bastrop
78959;Waelder;TX;Texas;1894;Gonzales
78962;Weimar;TX;Texas;5239;Colorado
78963;West Point;TX;Texas;1247;Fayette
79001;Adrian;TX;Texas;200;Oldham
79003;Allison;TX;Texas;178;Wheeler
79005;Booker;TX;Texas;1639;Lipscomb
79007;Borger;TX;Texas;14447;Hutchinson
79009;Bovina;TX;Texas;1728;Parmer
79010;Boys Ranch;TX;Texas;996;Oldham
79011;Briscoe;TX;Texas;188;Wheeler
79012;Bushland;TX;Texas;1341;Potter
79013;Cactus;TX;Texas;3708;Moore
79014;Canadian;TX;Texas;4052;Hemphill
79015;Canyon;TX;Texas;22193;Randall
79016;Canyon;TX;Texas;138;Randall
79018;Channing;TX;Texas;321;Hartley
79019;Claude;TX;Texas;1779;Armstrong
79021;Cotton Center;TX;Texas;151;Hale
79022;Dalhart;TX;Texas;11346;Dallam
79024;Darrouzett;TX;Texas;475;Lipscomb
79025;Dawn;TX;Texas;49;Deaf Smith
79027;Dimmitt;TX;Texas;5013;Castro
79029;Dumas;TX;Texas;15984;Moore
79031;Earth;TX;Texas;1469;Lamb
79032;Edmonson;TX;Texas;76;Hale
79033;Farnsworth;TX;Texas;76;Ochiltree
79034;Follett;TX;Texas;585;Lipscomb
79035;Friona;TX;Texas;5177;Parmer
79036;Fritch;TX;Texas;5135;Hutchinson
79039;Groom;TX;Texas;951;Carson
79040;Gruver;TX;Texas;2007;Hansford
79041;Hale Center;TX;Texas;2983;Hale
79042;Happy;TX;Texas;1046;Swisher
79043;Hart;TX;Texas;1447;Castro
79044;Hartley;TX;Texas;701;Hartley
79045;Hereford;TX;Texas;18981;Deaf Smith
79046;Higgins;TX;Texas;674;Lipscomb
79051;Kerrick;TX;Texas;0;Dallam
79052;Kress;TX;Texas;1210;Swisher
79053;Lazbuddie;TX;Texas;152;Parmer
79054;Lefors;TX;Texas;709;Gray
79056;Lipscomb;TX;Texas;73;Lipscomb
79057;Mclean;TX;Texas;1368;Gray
79058;Masterson;TX;Texas;0;Potter
79059;Miami;TX;Texas;701;Roberts
79061;Mobeetie;TX;Texas;406;Wheeler
79062;Morse;TX;Texas;190;Hansford
79063;Nazareth;TX;Texas;669;Castro
79064;Olton;TX;Texas;2382;Lamb
79065;Pampa;TX;Texas;20873;Gray
79068;Panhandle;TX;Texas;3431;Carson
79070;Perryton;TX;Texas;10045;Ochiltree
79072;Plainview;TX;Texas;26893;Hale
79078;Sanford;TX;Texas;249;Hutchinson
79079;Shamrock;TX;Texas;2593;Wheeler
79080;Skellytown;TX;Texas;519;Carson
79081;Spearman;TX;Texas;4001;Hansford
79082;Springlake;TX;Texas;239;Lamb
79083;Stinnett;TX;Texas;1827;Hutchinson
79084;Stratford;TX;Texas;2274;Sherman
79085;Summerfield;TX;Texas;28;Castro
79086;Sunray;TX;Texas;2148;Moore
79087;Texline;TX;Texas;647;Dallam
79088;Tulia;TX;Texas;5642;Swisher
79091;Umbarger;TX;Texas;132;Randall
79092;Vega;TX;Texas;1018;Oldham
79093;Waka;TX;Texas;97;Ochiltree
79094;Wayside;TX;Texas;51;Armstrong
79095;Wellington;TX;Texas;2692;Collingsworth
79096;Wheeler;TX;Texas;2196;Wheeler
79097;White Deer;TX;Texas;890;Carson
79098;Wildorado;TX;Texas;516;Oldham
79101;Amarillo;TX;Texas;2133;Potter
79102;Amarillo;TX;Texas;10395;Potter
79103;Amarillo;TX;Texas;10995;Potter
79104;Amarillo;TX;Texas;6988;Potter
79105;Amarillo;TX;Texas;0;Moore
79106;Amarillo;TX;Texas;27015;Potter
79107;Amarillo;TX;Texas;34844;Potter
79108;Amarillo;TX;Texas;16083;Potter
79109;Amarillo;TX;Texas;44352;Randall
79110;Amarillo;TX;Texas;19138;Randall
79111;Amarillo;TX;Texas;2333;Potter
79118;Amarillo;TX;Texas;23246;Randall
79119;Amarillo;TX;Texas;16394;Randall
79121;Amarillo;TX;Texas;6252;Randall
79124;Amarillo;TX;Texas;8805;Potter
79201;Childress;TX;Texas;7238;Childress
79220;Afton;TX;Texas;225;Dickens
79225;Chillicothe;TX;Texas;1016;Hardeman
79226;Clarendon;TX;Texas;2898;Donley
79227;Crowell;TX;Texas;1431;Foard
79229;Dickens;TX;Texas;401;Dickens
79230;Dodson;TX;Texas;176;Collingsworth
79231;Dougherty;TX;Texas;96;Floyd
79233;Estelline;TX;Texas;116;Hall
79234;Flomot;TX;Texas;24;Motley
79235;Floydada;TX;Texas;3470;Floyd
79236;Guthrie;TX;Texas;210;King
79237;Hedley;TX;Texas;403;Donley
79239;Lakeview;TX;Texas;206;Hall
79240;Lelia Lake;TX;Texas;72;Donley
79241;Lockney;TX;Texas;2200;Floyd
79243;Mcadoo;TX;Texas;73;Dickens
79244;Matador;TX;Texas;855;Motley
79245;Memphis;TX;Texas;2400;Hall
79247;Odell;TX;Texas;68;Wilbarger
79248;Paducah;TX;Texas;1597;Cottle
79250;Petersburg;TX;Texas;1321;Hale
79251;Quail;TX;Texas;15;Collingsworth
79252;Quanah;TX;Texas;3004;Hardeman
79255;Quitaque;TX;Texas;631;Briscoe
79256;Roaring Springs;TX;Texas;227;Motley
79257;Silverton;TX;Texas;939;Briscoe
79258;South Plains;TX;Texas;47;Floyd
79259;Tell;TX;Texas;61;Childress
79261;Turkey;TX;Texas;357;Hall
79311;Abernathy;TX;Texas;3541;Hale
79312;Amherst;TX;Texas;986;Lamb
79313;Anton;TX;Texas;1566;Hockley
79314;Bledsoe;TX;Texas;62;Cochran
79316;Brownfield;TX;Texas;11333;Terry
79322;Crosbyton;TX;Texas;1998;Crosby
79323;Denver City;TX;Texas;7432;Yoakum
79324;Enochs;TX;Texas;37;Bailey
79325;Farwell;TX;Texas;2361;Parmer
79326;Fieldton;TX;Texas;109;Lamb
79329;Idalou;TX;Texas;3092;Lubbock
79330;Justiceburg;TX;Texas;142;Garza
79331;Lamesa;TX;Texas;12561;Dawson
79336;Levelland;TX;Texas;17406;Hockley
79339;Littlefield;TX;Texas;6658;Lamb
79342;Loop;TX;Texas;450;Gaines
79343;Lorenzo;TX;Texas;1669;Crosby
79344;Maple;TX;Texas;92;Bailey
79345;Meadow;TX;Texas;975;Terry
79346;Morton;TX;Texas;2248;Cochran
79347;Muleshoe;TX;Texas;7233;Bailey
79350;New Deal;TX;Texas;422;Lubbock
79351;Odonnell;TX;Texas;1427;Borden
79353;Pep;TX;Texas;52;Hockley
79355;Plains;TX;Texas;1799;Yoakum
79356;Post;TX;Texas;6100;Garza
79357;Ralls;TX;Texas;2166;Crosby
79358;Ropesville;TX;Texas;1088;Hockley
79359;Seagraves;TX;Texas;2944;Gaines
79360;Seminole;TX;Texas;16243;Gaines
79363;Shallowater;TX;Texas;5611;Lubbock
79364;Slaton;TX;Texas;7801;Lubbock
79366;Ransom Canyon;TX;Texas;1056;Lubbock
79367;Smyer;TX;Texas;719;Hockley
79369;Spade;TX;Texas;135;Lamb
79370;Spur;TX;Texas;1590;Dickens
79371;Sudan;TX;Texas;1416;Lamb
79372;Sundown;TX;Texas;1209;Hockley
79373;Tahoka;TX;Texas;2875;Lynn
79376;Tokio;TX;Texas;32;Yoakum
79377;Welch;TX;Texas;233;Dawson
79378;Wellman;TX;Texas;276;Terry
79379;Whiteface;TX;Texas;594;Cochran
79380;Whitharral;TX;Texas;124;Hockley
79381;Wilson;TX;Texas;1601;Lynn
79382;Wolfforth;TX;Texas;7243;Lubbock
79401;Lubbock;TX;Texas;8295;Lubbock
79403;Lubbock;TX;Texas;18147;Lubbock
79404;Lubbock;TX;Texas;10400;Lubbock
79406;Lubbock;TX;Texas;6880;Lubbock
79407;Lubbock;TX;Texas;22065;Lubbock
79410;Lubbock;TX;Texas;10160;Lubbock
79411;Lubbock;TX;Texas;7564;Lubbock
79412;Lubbock;TX;Texas;16590;Lubbock
79413;Lubbock;TX;Texas;22181;Lubbock
79414;Lubbock;TX;Texas;18608;Lubbock
79415;Lubbock;TX;Texas;17243;Lubbock
79416;Lubbock;TX;Texas;33796;Lubbock
79423;Lubbock;TX;Texas;38547;Lubbock
79424;Lubbock;TX;Texas;46174;Lubbock
79501;Anson;TX;Texas;2710;Jones
79502;Aspermont;TX;Texas;1272;Stonewall
79503;Avoca;TX;Texas;94;Jones
79504;Baird;TX;Texas;3204;Callahan
79505;Benjamin;TX;Texas;287;Knox
79506;Blackwell;TX;Texas;725;Nolan
79508;Buffalo Gap;TX;Texas;1599;Taylor
79510;Clyde;TX;Texas;7379;Callahan
79511;Coahoma;TX;Texas;1165;Howard
79512;Colorado City;TX;Texas;7716;Mitchell
79517;Fluvanna;TX;Texas;203;Scurry
79518;Girard;TX;Texas;30;Kent
79519;Goldsboro;TX;Texas;40;Coleman
79520;Hamlin;TX;Texas;2290;Jones
79521;Haskell;TX;Texas;3761;Haskell
79525;Hawley;TX;Texas;2207;Jones
79526;Hermleigh;TX;Texas;975;Scurry
79527;Ira;TX;Texas;191;Scurry
79528;Jayton;TX;Texas;719;Kent
79529;Knox City;TX;Texas;1476;Knox
79530;Lawn;TX;Texas;484;Taylor
79532;Loraine;TX;Texas;696;Mitchell
79533;Lueders;TX;Texas;412;Jones
79534;Mc Caulley;TX;Texas;83;Fisher
79535;Maryneal;TX;Texas;157;Nolan
79536;Merkel;TX;Texas;4879;Taylor
79537;Nolan;TX;Texas;30;Nolan
79538;Novice;TX;Texas;238;Coleman
79539;O Brien;TX;Texas;169;Haskell
79540;Old Glory;TX;Texas;77;Stonewall
79541;Ovalo;TX;Texas;985;Taylor
79543;Roby;TX;Texas;1179;Fisher
79544;Rochester;TX;Texas;567;Haskell
79545;Roscoe;TX;Texas;1872;Nolan
79546;Rotan;TX;Texas;1700;Fisher
79547;Rule;TX;Texas;741;Haskell
79548;Rule;TX;Texas;178;Haskell
79549;Snyder;TX;Texas;16024;Scurry
79553;Stamford;TX;Texas;3305;Jones
79556;Sweetwater;TX;Texas;12914;Nolan
79560;Sylvester;TX;Texas;193;Fisher
79561;Trent;TX;Texas;716;Taylor
79562;Tuscola;TX;Texas;3809;Taylor
79563;Tye;TX;Texas;1175;Taylor
79565;Westbrook;TX;Texas;203;Mitchell
79566;Wingate;TX;Texas;376;Taylor
79567;Winters;TX;Texas;3352;Runnels
79601;Abilene;TX;Texas;27379;Taylor
79602;Abilene;TX;Texas;24672;Taylor
79603;Abilene;TX;Texas;23064;Taylor
79605;Abilene;TX;Texas;29639;Taylor
79606;Abilene;TX;Texas;25290;Taylor
79607;Dyess Afb;TX;Texas;3268;Taylor
79699;Abilene;TX;Texas;112;Taylor
79701;Midland;TX;Texas;30697;Midland
79703;Midland;TX;Texas;23111;Midland
79705;Midland;TX;Texas;41242;Midland
79706;Midland;TX;Texas;25919;Midland
79707;Midland;TX;Texas;39020;Midland
79713;Ackerly;TX;Texas;384;Howard
79714;Andrews;TX;Texas;17818;Andrews
79718;Balmorhea;TX;Texas;886;Reeves
79719;Barstow;TX;Texas;598;Ward
79720;Big Spring;TX;Texas;35357;Howard
79730;Coyanosa;TX;Texas;259;Pecos
79731;Crane;TX;Texas;4792;Crane
79733;Forsan;TX;Texas;224;Howard
79734;Fort Davis;TX;Texas;2142;Jeff Davis
79735;Fort Stockton;TX;Texas;13734;Pecos
79738;Gail;TX;Texas;270;Borden
79739;Garden City;TX;Texas;1213;Glasscock
79741;Goldsmith;TX;Texas;202;Ector
79742;Grandfalls;TX;Texas;470;Ward
79743;Imperial;TX;Texas;309;Pecos
79744;Iraan;TX;Texas;1320;Pecos
79745;Kermit;TX;Texas;6967;Winkler
79748;Knott;TX;Texas;250;Howard
79749;Lenorah;TX;Texas;363;Martin
79752;Mc Camey;TX;Texas;2444;Upton
79754;Mentone;TX;Texas;102;Loving
79755;Midkiff;TX;Texas;111;Upton
79756;Monahans;TX;Texas;9678;Ward
79758;Gardendale;TX;Texas;2306;Ector
79759;Notrees;TX;Texas;16;Ector
79761;Odessa;TX;Texas;33960;Ector
79762;Odessa;TX;Texas;43881;Ector
79763;Odessa;TX;Texas;38955;Ector
79764;Odessa;TX;Texas;21685;Ector
79765;Odessa;TX;Texas;14782;Ector
79766;Odessa;TX;Texas;6815;Ector
79770;Orla;TX;Texas;69;Reeves
79772;Pecos;TX;Texas;13875;Reeves
79777;Pyote;TX;Texas;236;Ward
79778;Rankin;TX;Texas;1071;Upton
79780;Saragosa;TX;Texas;250;Reeves
79781;Sheffield;TX;Texas;266;Pecos
79782;Stanton;TX;Texas;4618;Martin
79783;Tarzan;TX;Texas;284;Martin
79785;Toyah;TX;Texas;77;Reeves
79788;Wickett;TX;Texas;556;Ward
79789;Wink;TX;Texas;783;Winkler
79821;Anthony;TX;Texas;7482;El Paso
79830;Alpine;TX;Texas;7883;Brewster
79831;Alpine;TX;Texas;4;Brewster
79834;Big Bend National Park;TX;Texas;213;Brewster
79835;Canutillo;TX;Texas;10810;El Paso
79836;Clint;TX;Texas;5796;El Paso
79837;Dell City;TX;Texas;278;Hudspeth
79838;Fabens;TX;Texas;6376;El Paso
79839;Fort Hancock;TX;Texas;2057;Hudspeth
79842;Marathon;TX;Texas;434;Brewster
79843;Marfa;TX;Texas;2317;Presidio
79845;Presidio;TX;Texas;4689;Presidio
79846;Redford;TX;Texas;105;Presidio
79847;Salt Flat;TX;Texas;156;Hudspeth
79848;Sanderson;TX;Texas;802;Terrell
79849;San Elizario;TX;Texas;12780;El Paso
79851;Sierra Blanca;TX;Texas;1428;Hudspeth
79852;Terlingua;TX;Texas;682;Brewster
79853;Tornillo;TX;Texas;2624;El Paso
79854;Valentine;TX;Texas;85;Jeff Davis
79855;Van Horn;TX;Texas;2155;Culberson
79901;El Paso;TX;Texas;10138;El Paso
79902;El Paso;TX;Texas;20543;El Paso
79903;El Paso;TX;Texas;16399;El Paso
79904;El Paso;TX;Texas;34461;El Paso
79905;El Paso;TX;Texas;22447;El Paso
79906;El Paso;TX;Texas;5139;El Paso
79907;El Paso;TX;Texas;53277;El Paso
79908;El Paso;TX;Texas;5907;El Paso
79911;El Paso;TX;Texas;5732;El Paso
79912;El Paso;TX;Texas;80264;El Paso
79915;El Paso;TX;Texas;35445;El Paso
79916;Fort Bliss;TX;Texas;3039;El Paso
79920;El Paso;TX;Texas;6;El Paso
79922;El Paso;TX;Texas;8236;El Paso
79924;El Paso;TX;Texas;59729;El Paso
79925;El Paso;TX;Texas;39711;El Paso
79927;El Paso;TX;Texas;41227;El Paso
79928;El Paso;TX;Texas;57324;El Paso
79930;El Paso;TX;Texas;28178;El Paso
79932;El Paso;TX;Texas;28682;El Paso
79934;El Paso;TX;Texas;26289;El Paso
79935;El Paso;TX;Texas;17434;El Paso
79936;El Paso;TX;Texas;112355;El Paso
79938;El Paso;TX;Texas;80143;El Paso
79942;El Paso;TX;Texas;22;Crockett
80002;Arvada;CO;Colorado;18266;Jefferson
80003;Arvada;CO;Colorado;36969;Jefferson
80004;Arvada;CO;Colorado;37042;Jefferson
80005;Arvada;CO;Colorado;29117;Jefferson
80007;Arvada;CO;Colorado;12026;Jefferson
80010;Aurora;CO;Colorado;43477;Arapahoe
80011;Aurora;CO;Colorado;50675;Arapahoe
80012;Aurora;CO;Colorado;53032;Arapahoe
80013;Aurora;CO;Colorado;72887;Arapahoe
80014;Aurora;CO;Colorado;39243;Arapahoe
80015;Aurora;CO;Colorado;67959;Arapahoe
80016;Aurora;CO;Colorado;54651;Arapahoe
80017;Aurora;CO;Colorado;36613;Arapahoe
80018;Aurora;CO;Colorado;13046;Arapahoe
80019;Aurora;CO;Colorado;2967;Adams
80020;Broomfield;CO;Colorado;49657;Broomfield
80021;Broomfield;CO;Colorado;33725;Jefferson
80022;Commerce City;CO;Colorado;50392;Adams
80023;Broomfield;CO;Colorado;21368;Broomfield
80024;Dupont;CO;Colorado;336;Adams
80025;Eldorado Springs;CO;Colorado;365;Boulder
80026;Lafayette;CO;Colorado;29576;Boulder
80027;Louisville;CO;Colorado;33830;Boulder
80030;Westminster;CO;Colorado;16607;Adams
80031;Westminster;CO;Colorado;35509;Adams
80033;Wheat Ridge;CO;Colorado;25323;Jefferson
80045;Aurora;CO;Colorado;889;Adams
80101;Agate;CO;Colorado;492;Elbert
80102;Bennett;CO;Colorado;5648;Adams
80103;Byers;CO;Colorado;2749;Arapahoe
80104;Castle Rock;CO;Colorado;30718;Douglas
80105;Deer Trail;CO;Colorado;1123;Arapahoe
80106;Elbert;CO;Colorado;5194;El Paso
80107;Elizabeth;CO;Colorado;12904;Elbert
80108;Castle Rock;CO;Colorado;27101;Douglas
80109;Castle Rock;CO;Colorado;22734;Douglas
80110;Englewood;CO;Colorado;22523;Arapahoe
80111;Englewood;CO;Colorado;32864;Arapahoe
80112;Englewood;CO;Colorado;33081;Arapahoe
80113;Englewood;CO;Colorado;23117;Arapahoe
80116;Franktown;CO;Colorado;4014;Douglas
80117;Kiowa;CO;Colorado;2889;Elbert
80118;Larkspur;CO;Colorado;6395;Douglas
80120;Littleton;CO;Colorado;31830;Arapahoe
80121;Littleton;CO;Colorado;19414;Arapahoe
80122;Littleton;CO;Colorado;33103;Arapahoe
80123;Littleton;CO;Colorado;46586;Jefferson
80124;Lone Tree;CO;Colorado;21384;Douglas
80125;Littleton;CO;Colorado;10552;Douglas
80126;Littleton;CO;Colorado;43801;Douglas
80127;Littleton;CO;Colorado;44851;Jefferson
80128;Littleton;CO;Colorado;36293;Jefferson
80129;Littleton;CO;Colorado;30058;Douglas
80130;Littleton;CO;Colorado;28932;Douglas
80131;Louviers;CO;Colorado;295;Douglas
80132;Monument;CO;Colorado;20843;El Paso
80133;Palmer Lake;CO;Colorado;2558;El Paso
80134;Parker;CO;Colorado;66679;Douglas
80135;Sedalia;CO;Colorado;3607;Douglas
80136;Strasburg;CO;Colorado;5026;Adams
80137;Watkins;CO;Colorado;1658;Arapahoe
80138;Parker;CO;Colorado;33603;Douglas
80202;Denver;CO;Colorado;13756;Denver
80203;Denver;CO;Colorado;20937;Denver
80204;Denver;CO;Colorado;34098;Denver
80205;Denver;CO;Colorado;34381;Denver
80206;Denver;CO;Colorado;24527;Denver
80207;Denver;CO;Colorado;26592;Denver
80209;Denver;CO;Colorado;25271;Denver
80210;Denver;CO;Colorado;36296;Denver
80211;Denver;CO;Colorado;34144;Denver
80212;Denver;CO;Colorado;19652;Denver
80214;Denver;CO;Colorado;26245;Jefferson
80215;Denver;CO;Colorado;19415;Jefferson
80216;Denver;CO;Colorado;13118;Denver
80218;Denver;CO;Colorado;19129;Denver
80219;Denver;CO;Colorado;69190;Denver
80220;Denver;CO;Colorado;35999;Denver
80221;Denver;CO;Colorado;42046;Adams
80222;Denver;CO;Colorado;23044;Denver
80223;Denver;CO;Colorado;20650;Denver
80224;Denver;CO;Colorado;19253;Denver
80226;Denver;CO;Colorado;32640;Jefferson
80227;Denver;CO;Colorado;36034;Jefferson
80228;Denver;CO;Colorado;34109;Jefferson
80229;Denver;CO;Colorado;54946;Adams
80230;Denver;CO;Colorado;9349;Denver
80231;Denver;CO;Colorado;37241;Denver
80232;Denver;CO;Colorado;22553;Jefferson
80233;Denver;CO;Colorado;50478;Adams
80234;Denver;CO;Colorado;28254;Adams
80235;Denver;CO;Colorado;8742;Jefferson
80236;Denver;CO;Colorado;18795;Denver
80237;Denver;CO;Colorado;20982;Denver
80238;Denver;CO;Colorado;19901;Denver
